No.,Review Title,Review Text,Star Rating,Date,Author,Location
370,So many FANTASTIC ADVANTAGES!,"This company really sells fantastic promotions.

1. They offer an extremely low minimum purchase for free shipping.
2. The FREE shipping is not the lowest tier but has tracking
3. Their brand name products are for the most part trustworthy - and because people are different (ages, blood types, lifestyles) - some of these products are given 5 stars by some - and 1 star by others - indicating by the large number of reviews (with details) that the main proportion give it high ratings and the reviews can be matched up with doctorate level research publications that show similar effects to different groups as posted in the reviews - and plenty of people seem to be repeat customers - and this creates a certain ""up front"" trust.

4. Product selection is fantastic.

5. Discounts are far more attractive than most every other vendor on the internet.

6. Additional discounts are given in the form of points that can be redeemed for repeat customers - and the rewards are significant and generous considering the cost.

7. I have never had any trouble with any order - ever.

All this seems to exceed every dimension of concern for any buyer - except one - and that is - yes - I have seen slightly better products out there and great discounts with free shipping - however - these very specialized and normally expensive products - maybe twice as good in potency and quality - cost almost 10 times as much as Swanson. So for me - why pay extremes for 1000 mg of super high quality standardized to 3 times the potency per mg of Swanson for $2.50 per pill - when I can take 8 pills from Swanson to get the same effect - for about 1.5 cents per pill? (That usually means a big discount to get the price down that low) - but still makes it worth it.

And understand this best stuff out there - in many cases is only just slightly better for 5 times the cost. Swanson may not be the Top of the Line Ultimate - but for a small fraction of the cost - and getting far higher quality than most others - practically speaking - Swanson is really about the best possible choice.",5,2024-12-04,Kenly Morrison,US
371,The upselling of other…,The upselling of other companies/products. Big mistake. Makes me angry. Very bad idea.,3,2024-12-04,Sandra,US
372,Fair prices for quality products!,Website is easy to navigate. Prices are great as well as product selection. This is why we will always shop at Swanson Vitamins.,5,2024-12-04,Elaine Galata,US
373,My husband likes the cherry concentrate…,My husband likes the cherry concentrate and orders it's quite often. One time 1 of the bottles was broken when delivered and they sent us a replacement.,5,2024-12-04,Karen MacLaren,US
374,Coupon Failure,"I tried three separate days to use their black Friday and cyber Monday coupon codes, and they would not apply. I called her helpline, and they said to place the order, and they would apply it afterwards. After I placed the order, they tried to apply the code, and they said it would only applied to everything in my car except for one item. This was not stipulated before I placed the order, so now I’ve already placed the order and they say the code is not going to be applied like they promised.",1,2024-12-04,AC,US
375,Trouble with PayPal,I have trouble almost every time I try to pay through PayPal. I get an error and sometimes lose my bonus and will have to call in my order.,3,2024-12-04,Sandra Iverson,US
376,it's a bit confusing about the add…,it's a bit confusing about the add coupon-promo code when I did -it did nothing- but $ remained same. ?? It was discounted because of easy refill. so same. Took a few tries to see what they meant. If I was not entitled to it is should not offer to add it.,4,2024-12-04,la,US
377,Vey good service and it was very easy…,Vey good service and it was very easy to place my order.,5,2024-12-04,Walter Godigamuwa,US
378,Great value for a quality product.,"Great value for a quality product. I was displeased with the process to redeem a $10 'rebate'. I had to create an account. No issue. I had to provide a financial credential for the account. Not happy with this: fine print. ""Free trial for $7 then $19/month as of 12/14/2024"" !! My fault I must read more slowly. I will opt out as soon as I can.",5,2024-12-04,TTYUTube,US
379,I continue to find information about my…,I continue to find information about my easy refill orders.,4,2024-12-04,Anna Sweeney,US
380,QUICK AND EASY TO UNDERSTAND,QUICK AND EASY TO UNDERSTAND,5,2024-12-04,Bonnie C,US
381,confused by the free shipping with $29+…,"confused by the free shipping with $29+ order. When I checked out I had to pay $7.99 shipping charge, which caused me to reduce the size of my order to stay in my budget.",3,2024-12-04,Tonya,US
382,Awesome,So have everything im looking for for! Thankyou all so very much! Merry Christmas to you all!,5,2024-12-04,Josephine Niles,US
383,Great Service!,"I have been using Swanson for several years now. The shopping is easy online, the orders come quickly and they always have what I need.",5,2024-12-04,Tracey Welch,US
384,Very east to order,Very east to order. No complaints,1,2024-12-04,Joyce Jackson,US
385,Great sales and good prices always,Great sales and good prices always. Trusted quality!,5,2024-12-04,Dave,US
386,I enjoy the quality of your products,I enjoy the quality of your products. Thank you,5,2024-12-04,Mary,US
387,new web site is getting too complicated,"new web site is getting too complicated
could not get my discount",3,2024-12-04,christine chambliss,US
388,Great customer service & prices!,My customer service assistant was very helpful and kind. I like the Swanson products and the special prices they offer.,5,2024-12-04,Sue Tharan,US
389,Good product selection and quality and…,Good product selection and quality and dependable service!,5,2024-12-04,David Lundmark,US
390,Frequently have sales,Frequently have sales. Ease of ordering.,5,2024-12-04,Kurt Christensen,US
391,Love Swanson!,"Easy to use website, trusted products.",5,2024-12-04,Patricia Ireland,US
392,Love to reorder,"Love to reorder, however it would be a lot faster if you would list the item by name instead of order#",5,2024-12-04,customer,US
393,I'm getting everything I ordered.,Everything stayed in my order after I paid. I've cancelled orders in the past because the Swanson order page removed stuff that was supposed to be in stock AFTER I submitted my payment info.,5,2024-12-04,Kit Williams,US
394,Quick and easy I found almost…,Quick and easy I found almost everything I was looking for.,5,2024-12-04,Cynthia Kehoe,US
395,Best online vitamin store,"This company is the only one I order my vitamins/essentials because they ship very fast,their products are excellent and priced better than most drug stores.I have been with Swanson for several years and I'm a happy customer.",5,2024-12-04,Carole Grochowski,US
396,It's not easy to add to current refill…,It's not easy to add to current refill order. It puts the order as a new order,4,2024-12-04,Vanessa,US
397,Score BIG with SWANSON !,"I easily find my desired supplements quickly. These vitas are priced extremely competitively ! Check out is simple and fun when I realize I am getting a discount on my multiple selection order ! When I see what I've saved by shopping with Swanson, it makes me remember the next time I order , that my best friend is this Unique Company for all my supplemental needs ! U R Simply the best ( SWANSON ) scores touchdowns for me !",5,2024-12-04,"Eric B. Price , US Army Retired ( Conservative )",US
398,Great place to shop,I can easily find my purchases and the prices are reasonable.,5,2024-12-04,Merle Harvey,US
399,Your site is very user friendly,Your site is very user friendly. I was able to navigate it quite easily.,5,2024-12-04,David W Scott,US
400,Excelent service and pricing as well as…quality,Excelent service and pricing as well as quality,5,2024-12-04,milton schumann,US
401,I used to order from this catalog for…,I used to order from this catalog for years but this is my first time on line. They were always my favorite with their prices and nice customer service. Glad to have found them again. A very honest company. I had moved and don’t know if they still send out their catalogs.,5,2024-12-04,MARLENE BOVITZ,US
402,You tacked on an extra $11.03 for a…,You tacked on an extra $11.03 for a heavy shipment? That's ridiculous and may have just cost you a customer!,1,2024-12-04,Robert B.,US
403,Easy to order,Easy to order. Only one item out of stock. Good discounts.,5,2024-12-04,Veronica Rizzo,US
404,Great selection supplements / Vitamins,A huge selection of vitamins and supplements is available in both Swanson and other brands. Often a version is available that includes the supplement required for proper absorption preventing the need for another pill bottle taking up space.,5,2024-12-04,Phil Gifford,US
405,Always good prices,"Always good prices, easy to use website, offers to those who purchase a lot",5,2024-12-04,Lisa,US
406,Easy to navigate website and place…,Easy to navigate website and place order.,5,2024-12-04,Bob McGowan,US
407,Competitive prices,"Competitive prices, good service and quality vitamins as long as they don't change i am making Swanson my go to place for vitamins!",5,2024-12-04,rbgg153890 bob,US
408,Ease of Swanson - THANK YOU!!!,Very easy to guide through the system here with many choices available and always discounts as well! Thank you!!!,5,2024-12-04,Ann Powell,US
409,I had a $10 off coupon and it…,"I had a $10 off coupon and it disappeared when I paid with PayPal I don’t understand why? And when I went back, it said I didn’t have any rewards yet. I saw both a five dollar coupon and a $10 coupon available.",3,2024-12-04,MELISSA,US
410,Shopping on line is very easy,Shopping on line is very easy and placing orders are quick with no hassle.,5,2024-12-04,customer,US
411,It was all great and your search engine…,"It was all great and your search engine is so helpful - BUT - when it was all done and paid, your pop-up ads BS was very irritating. If i wanted the other junk, i would go get it.",5,2024-12-04,Rachel Helberg,US
412,Very difficult to maneuver through this…,Very difficult to maneuver through this site. I ordered many times from Swanson and every time it seems to be getting harder to find what I want and the checkout process is difficult. The price that appeared when I found what I wanted was not the price that appeared when I checked out.,2,2024-12-04,Robert Hoagland,US
413,It’s easy I wish you had Apple Pay,It’s easy I wish you had Apple Pay,5,2024-12-04,Karen Reed,US
414,A good selection of health products,A good selection of health products. THANK YOU for your on-line Sale Prices! What a Pleasant Surprise!,5,2024-12-04,Rickie L Kelley,US
415,Growing with Swanson is good year after year.,I have grown with Swanson since last century including all of the changes for the good.,5,2024-12-04,Robert in Florida,US
416,your health comes first,i can get what i need from this company,5,2024-12-04,don hasty,US
417,Swanson gives more information,"Swanson vitamins are a very good brand and reasonable in price. They also ship quickly. Whenever I have a problem and call it in they are friendly and quick to resolve my problem. I've stayed with this company for years because I find it easier to order, they have a lot of bogos and care about their customers.",5,2024-12-04,SANDRA Rollins,US
418,Free shipping over $35....,"Free shipping over $35....? .....?? I cut down a larger size order because I did NOT want to pay a $12.57 fee for ""oversize(d) packaging"".
Perhaps a little disclaimer up front (not at checkout) would have helped.
I would have made a bigger order.",4,2024-12-03,J C,US
419,Very easy to use,"Very easy to use. Great prices, no gimmicks on the promos.",5,2024-12-03,Carmen,US
420,chat was on when I needed them,chat was on when I needed them. thank you,5,2024-11-04,Stacy Lundblad,US
421,The ONLY problem was I had to reorder…,The ONLY problem was I had to reorder because your system did not ask for the CVV number from a card I used previously. Everything else was fine.,4,2024-12-03,C Compton,US
422,It insisted my zip code was wrong.,It insisted my zip code was wrong.,3,2024-12-03,LuAnn Kelley,US
423,When I called you number to ask why the…,"When I called you number to ask why the 40% sale had clicked off and was down to a 15% off instead, the fellow who answered walked me through entering a code he gave me, which returned to the 40% off sale. Then when I inquired about the points I seem to have collected, he showed me how to cash in on them, which I had never done before. Hurray! It all worked out! Thank you for excellent customer service!",5,2024-12-03,Ronald Roper,US
424,great sale,great sale. Easy to order. Love the strontium citrate I buy for my osteoporosis.,5,2024-12-03,Joyce Deutelbaum,US
425,every thing was quick and simple,"every thing was quick and simple
prices are fair",5,2024-12-03,joseph coccellato,US
426,Nice products,"Nice products, easy ordering. Thank you.",5,2024-12-02,Vida Grabauskas,US
427,product avalibility,"product avalibility , being able to select how many of each item one wishes to purchase unlike a competitor , pricing is realistic and affordable and the site is fairly easy to search and select the products .",5,2024-12-03,customer,US
428,PayPal not working properly on your checkout,I tried to checkout with PayPal three times. I had used my PayPal account twice earlier today WITHOUT problems. I finally had to put in a credit card # to checkout. SOMEBODY needs to fix that problem with PayPal checkout!!!,1,2024-12-03,William Cowden,US
429,Easy to navigate site and deals were…,Easy to navigate site and deals were clearly marked.,5,2024-12-03,Nicholas,US
430,The products are reasonably priced and…,"The products are reasonably priced and delivery is fast. That way, if I run out of something, the wait is short. Free shipping on $29 is great too. The point earning is a plus also. Great company!",5,2024-11-11,Athena,US
431,Great products as usual,Great products as usual. 🙂,5,2024-11-29,Kelly Pinkerton,US
432,The price's are amazing,"The price's are amazing, & worth the price to buy the vitamins. And they are working for my Husband, & he doesn't mind taking them.",5,2024-12-03,James Ambrose,US
433,Repeat customer,Quality products great prices fast shipping,5,2024-12-03,PC,US
434,Good products & reasonable prices !,"Good products & great prices , along with good sales prices. Thanks keep that stuff up!!!",5,2024-12-03,John,US
435,great to see so many vitamins that i…,"great to see so many vitamins that i use on sale, especially when costs of most things are going up.",4,2024-12-03,Kathleen Noyes,US
436,Great experience!,Ordering was quick and easy. Discounts were already calculated for me.,5,2024-12-03,Mama B,US
437,The process for ordering was quick and…,The process for ordering was quick and simple. Thanks,5,2024-12-03,Louise Klaman,US
438,I love Ginger Juice,Ginger Juice is great!,5,2024-12-03,Betty Dunning,US
439,Ease of use of the web site and great…,Ease of use of the web site and great prices on supliments that really work.,5,2024-12-03,Bill J Summers,US
440,easy to find what was needed,"easy to find what was needed
but was not happy about extra shipping cost when it was suppose to be free shipping over $29.today. Never had to pay extra before.",5,2024-12-03,Patti Bowlin,US
441,It Was fast and easy,It Was fast and easy,5,2024-12-03,Maria Garcia Garcia,US
442,The last several times I have not…,The last several times I have not gotten email confirmations about my orders. Multiple times I have had to use time while at work to call customer service. This is completely unacceptable and it's still happening.,1,2024-12-03,Kyle Fierravanti,US
443,Great Sale Prices & Free Shipping,"I came on the site specifically for one item, which I found at a great price. I noticed many good sales, on products I've been wanting to try and this gives me a perfect opportunity to try them. I'm really looking forward to receiving this order and trying several new products! Also, the free shipping is fantastic! This was a nice little shopping ""spree"", for me. Thank you.",5,2024-12-03,Kathryn O.,US
444,I have always enjoyed shopping with…,I have always enjoyed shopping with Swanson.,5,2024-12-03,Rose Mary Nipp,US
445,Quality vitamins,Quality vitamins. Easy to order easy to check out,5,2024-12-03,Nancy Kondo,US
446,Needed help completing an order,"I had a question about a current order I was in the process of making and contacted your Customer Support. Spoke to an agent in North Dakota and he was very kind, polite and patient. He walked me through several steps and worked with me and we were able to resolve my problem in a very quick and efficient manner.",5,2024-12-03,Shawn Swain,US
447,This is a company and products I…,This is a company and products I trust. It is easy to order and it comes in a timely fashion.,5,2024-12-03,Gina Jones,US
448,Clear explanations and instructions,Clear explanations and instructions. Great prices!,5,2024-12-03,George E,US
449,Ordering was fast and easy,Ordering was fast and easy. Thank you very much,5,2024-12-03,Shari Amos,US
450,Swanson Vitamins,"Swanson is a great company with a huge selection of natural products. They have detailed descriptions, great product comparisons, and so much more than just supplements. Their customer service is excellent.",5,2024-12-03,Audrey Cameron Montague,US
451,Long time customer,"Easy to navigate website, speedy, good discounts.",5,2024-12-03,Randa Keener,US
452,The order process went very smoothly!,The order process went very smoothly!,4,2024-12-03,Dennis Clark,US
453,User friendly,User friendly website,5,2024-12-03,Michael Eppes,US
454,Screen was frozen,"Screen was frozen. Had to continually hit the button to select an item. Also when going in again, after i paused my order, my order was gone. Had to repeat entering order. Took awhile to unfreeze and before i finally completed.",4,2024-12-03,Demosthenes Loizides,US
455,Popups Rule on your website!!!!!!!!!,Popups Rule on your website!!!!!!!!!! And it is sickening!,2,2024-12-03,Loyal Steube,US
456,your billing form was to complicated .it took me over a hour to check out,your billing form was to complicated .,2,2024-12-03,Frank Woo,US
457,You give quality products at reasonable…,You give quality products at reasonable prices and excellent efficient service.,5,2024-12-03,James M Blizzard,US
458,Been a customer with Swanson for over…,Been a customer with Swanson for over 20+ years now and never disappointed at any time. Customer service is excellent in follow up.,5,2024-12-03,Reggie lee,US
459,Prices are reasonable and love your…,Prices are reasonable and love your products,5,2024-12-03,Royboy,US
460,If the product works...it will bbee 100%,If the product works...it will bbee 100%,5,2024-12-03,REISER/RICHARD LESLIE,US
461,I love Swanson...been a customer for…,I love Swanson...been a customer for years,5,2024-12-03,Dennis Bork,US
462,Swanson sends SO MANY emails,"Swanson sends SO MANY emails that I always know that if I had needed to order a week earlier, or a week later, there would probably have been a better sale. There was a ""$10 bonus for installing Rakuten"", and after doing that, I have very little faith that they will ever come through on that.",3,2024-12-03,Jim Harshman,US
463,It was so easy to order,It was so easy to order. Great specials. I know it the real thing. I like the reviews.,5,2024-12-03,kathy greene,US
464,I liked the price and free shipping,I liked the price and free shipping. I didn't like not being able to use my UNITED HEALTHCARE CARD.,3,2024-12-03,Roy Mathre,US
465,Long-time customer..Swanson offers good products at some of…,Swanson offers good products at some of the best prices on the internet.,4,2024-12-03,Nancy Luken,US
466,Have made several orders and each time…,"Have made several orders and each time has been on time and order complete, have been very satisfied with customer service",5,2024-12-03,Nancy Bradshaw,US
467,Very Fast Directing to the Product I am…,"Very Fast Directing to the Product I am Looking For.
Very Satisfied with Swanson Vitamins products.
They arrived very promptly, with secured packaging.",4,2024-12-03,Chun Yi Wang,US
468,Getting better!,works better every time!,5,2024-12-03,Susan Rudie,US
469,Saw Palmetto is helping my husband,We have used 4 bottles of the Saw Palmetto. The Dr wanted to give my husband a biopsy & he started taking Saw Palmetto his psi went from 8.5 down to 5 . First I give glory to God & finding something natural Saw palmetto.,4,2024-12-03,Carolyn mercer,US
470,Half price on products I use was hard to turn down.,Half price on products I use was hard to turn down. I have a health physical coming up next month. I certainly hope that all this extra nutrition helps to give me good results.,4,2024-12-02,Donna K. Chestnut,US
471,the website was easy to get around and…,"the website was easy to get around and there was good explanation on each product and check out was very easy,",5,2024-12-03,Danny Hrncir,US
472,The wrong reward was applied,"The wrong reward was applied. I tried calling and was placed on hold so long that I opened a chat. The person told me to wait 3 minutes and it would reset -- that didn't happen. He told me to go back to the cart and reenter the chosen reward, but my points had dropped to 96. I tried calling and waited again, this time so long that the call was ended as your center closed.",2,2024-12-02,Sally Steele,US
473,30% discount was not showing in my cart…,30% discount was not showing in my cart for 6 items. It did not say in the description that they were excluded. Chat rep was telling me it states they are excluded but it still did not show to me. It feels misleading to have so many items excluded from the sale.,2,2024-12-03,Roxanne DeFord,US
474,Swanson Vitamins is a great place to shop at!,"I’ve shopped at Swanson many times and I’ve always been so happy with my purchases and never have had any problems.
Swanson is a great place to shop at!",5,2024-12-02,Lori Mcmillan,US
475,High Quality Supplements Great Prices & Service,"We have ordered from Swansons for many years and have been 100% pleased with the quality and prices of their products. Our family is 100% holistic and does not use any pharmaceuticals, so we rely upon Swanson products for immune health and illness recovery.",5,2024-12-02,Marjorie Lewis,US
476,Customer Service was excellent,"Customer Service was excellent. ordering is very simple. I like the products, been using Swanson for 24 years now.",5,2024-02-14,bill berg,US
477,The website was easy to navigate,The website was easy to navigate. The checkout process was smooth and went faster than I thought it would.,5,2024-12-02,Rachel N.,US
478,Don’t even have to leave my house!,You’ve always got everything I need at a much better price than local stores! And it comes directly to my home! I don’t have to go looking for it! Plus free shipping is a bonus!,5,2024-11-11,Annie,US
479,Easy to use website,Easy to use website. Good prices.,5,2024-12-03,Judith Cole,US
480,Search tool works wonderfully…,"Search tool works wonderfully and I like that when appropriate alternative products exist, your website suggests comparisons, even if alternative is less expensive. Thank you.",5,2024-12-03,Michelle Kendall,US
481,The Help of Graham D,The Help of Graham D. in Chat and the reviews help me!,5,2024-12-03,Ruth Campfield,US
482,Great Prices!,"Great Prices!
Easy to compare the informative labels.
Lots of choices.
Your Vitamins work!

Very nice to do business with. Thank You!",5,2024-11-29,Diane Wood,US
483,Getting help with sciatica,"Nice experience,great sale, and medications that I need for my problem with sciatica. Thank you very much.",5,2024-12-02,Russ,US
484,"Swanson Cares about it""s CustomersSwanson shows concern for its customers…",Swanson shows concern for its customers by offering great timely products at good discounts normally a d great discounts periodically discounts,5,2024-12-01,Rosanne M,US
485,50% off Cyber Monday sales,"50% off Cyber Monday sales! Fast shipping,easy to use app!",5,2024-12-02,SUSAN,US
486,SWANSON comes thru again!,"nice 50% off again. HEY Swanson: bring back your original, out of stock, ""Green Max Powder""",5,2024-12-03,long time swanson from 's,US
487,Great deal!,I couldn't believe the great deal you gave me! Thank you so much!,5,2024-12-01,Sandra Davis,US
488,Good products but your company isn't honest,"your company isn't honest. For a couple of years in the past, you advertised free shipping but then charged $1.00. I know a dollar isn't much but that it NOT what you advertised.
Today you advertised 50% off Swanson products in an email I received but your site says 15%. I put in an order and had to pay regular price for a couple of the items. The majority of the Swanson's brand items I ordered were discounted less than 50%.
You have a good company and good products so I don't understand why you lower yourself to lie to your customers...then again I suppose you make more money like that. But a really great company wouldn't do that.
In your reply to me you said I received 50% off the items I ordered...that is another lie.",2,2024-12-01,Walt,US
489,what is special shipping charge when it…,"what is special shipping charge when it is to be free
never again",1,2024-12-02,Carl Litt,US
490,2 items are out of stock I signed up…,"2 items are out of stock I signed up for notification of in stock but any time I do that I never get a notice.
Also being these 2 items re out of stock will I be able to get free shipping on them since this order was enough for free shipping?

I have shopped Swanson for decades!
I like the shoppers points to get discount on orders. Please keep this. It makes me feel I am a valued customer.",5,2024-12-02,Rosanne,US
491,Dishonesty in their wording,"We ALWAYS ask for standard (FREE) shipping, but this time while the order did state $0 for shipping, an additional line was added for ""additional shipping"" of $14.82. This is very dishonest to charge us shipping since, with an over $400 order, we more than met the minimum for FREE shipping. Also, placing the order has become a nightmare for this senior citizen who hates jumping through a hundred hoops just to place an order. Swansons has gone downhill fast ever since it sold out to that hedge fund who believes impersonal lousy service is acceptable. While the agent who wrote an explanation did nothing to change my opinion, another customer service representative, who actually believes in customer service, called us and let us know he credited us back the shipping charge. I also found out it’s better to just meet their minimum requirement for free shipping now, rather than putting in a big order",1,2024-12-01,Leona Hemmerich,US
492,Did not order what I thought I was…,Did not order what I thought I was ordering!!!!,2,2024-12-02,Mary Weisenberger,US
493,Fixed an issue promptly,"I had an issue in which I used a reward, the reward was debited, but not credited to the order. Swanson fixed this issue promptly by providing the appropriate $5 back to my payment method. My normal experience with Swanson is 5 star.",4,2024-12-01,Thomas Bzik,US
494,Heathy goodness delivered right to my door!,"It is so handy to order online and get your wonderful products right to my door! Especially now that it’s winter in MN! Thank you for value, quality and quick delivery.",5,2024-11-12,Kristine Jessen,US
495,Great sale prices,Great sale prices. Good products. Easy checkout.😊,5,2024-12-01,Happy Shopper,US
496,Healthy Living,"They are communicating with the people who buy from them, and Swanson is giving discounts that count when people have to be careful with money!",5,2024-11-21,Sandra Phillips,US
497,I tried to apply my $5 coupon and it…,I tried to apply my $5 coupon and it took it and then when I went to check out and transferred over to PayPal it took it off so I don't understand why I couldn't get that discount,1,2024-12-02,REBECCA HERRERA,US
498,Great prices,"Great prices, selection, and quality.
Delivery is reliable.",5,2024-12-02,Michelle,US
499,Supplements helps in pain relief and…,Supplements helps in pain relief and energy boost,5,2024-11-05,OMonica Samonte,US
500,I tried to place an order on black…,"I tried to place an order on black friday.

It was giving me 30% off even items that were already on sale.

Then an hour later I went back to complete my order and the 30% discount disappeared.

I'm guessing someone messed up on the blackfriday discount programing on your end and it was corrected mid day?",3,2024-11-29,Travis Meester,US
